year,province,capacity_tons,served_tons,inbound_ton_km,outbound_ton_km,avg_haul_km,utilization,scenario
2022,shandong,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,shanghai,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,shanxi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sichuan,100000.0,11185.982031044201,2302798.1383020775,1580230.0493727352,205.8646377145229,0.111859820310442,radius300
2022,tianjin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,tibet,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,xinjiang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,yunnan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,zhejiang,200000.0,12618.893538397,968614.5524814427,729753.2624009908,76.7590715884974,0.063094467691985,radius300
2023,anhui,78000.0,13166.107610639003,1959425.2676080212,871688.9367465319,148.8234279677836,0.16879625141844876,radius300
2023,beijing,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,chongqing,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,fujian,24570.0,8554.1322472275,1377709.2207957425,1377709.2207957425,161.05774156604545,0.3481535306156899,radius300
2023,gansu,56300.0,2434.6837688147502,350415.51932916854,272825.130798781,143.92650241380522,0.0432448271547913,radius300
2023,guangdong,169000.0,48537.81854915756,4941461.024300995,4024581.108827075,101.80640935266675,0.28720602691809205,radius300
2023,guangxi,10000.0,4598.438843855551,1219805.2460722043,1219805.2460722043,265.2650796263415,0.45984388438555507,radius300
2023,guizhou,34000.0,2658.9087144245004,483269.41504192445,483269.41504192445,181.7547975303561,0.07820319748307354,radius300
2023,hainan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,hebei,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,heilongjiang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,henan,110000.0,25862.005608173004,4549915.72166002,1110157.1017855094,175.9305055684521,0.23510914189248186,radius300
2023,hubei,165000.0,9828.38440543,1653991.9352469326,1653991.9352469326,168.28726543633485,0.05956596609351516,radius300
2023,hunan,461208.0,9582.4547808925,552888.7328030413,552888.7328030413,57.698026804729245,0.02077686159149993,radius300
2023,inner mongolia,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,jiangsu,16000.0,15999.999999999998,5350651.335224658,2395586.8214164735,334.4157084515412,0.9999999999999999,radius300
2023,jiangxi,358000.0,5012.646671696,556932.6137475208,556932.6137475208,111.10549979360222,0.014001806345519554,radius300
2023,jilin,60000.0,6156.255202824501,3260557.1552848825,783096.2036976439,529.633201981122,0.10260425338040835,radius300
2023,liaoning,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,ningxia,100000.0,713.02177177775,62008.121436756934,26786.168033438335,86.96525673003568,0.0071302177177775,radius300
2023,qinghai,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,shaanxi,15000.0,8701.7323470315,4617584.424033062,4477474.484247065,530.6511669033695,0.5801154898021,radius300
2023,shandong,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,shanghai,10000.0,10000.0,100000.0,350094.37200942135,10.0,1.0,radius300
2023,shanxi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,sichuan,100000.0,15624.478870704503,2889871.407346639,2214374.9469831022,184.95793883820815,0.15624478870704503,radius300
2023,tianjin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,tibet,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,xinjiang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,yunnan,10000.0,3283.13332828815,717289.4325090103,717289.4325090103,218.47709513613032,0.32831333282881503,radius300
2023,zhejiang,200000.0,17620.7942238905,1344523.8846623388,1129872.4367875701,76.30325101007172,0.0881039711194525,radius300
2024,anhui,158000.0,20575.2235463565,3260939.640726679,1134017.5318185324,158.48866153894753,0.13022293383769937,radius300
2024,beijing,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,chongqing,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,fujian,77140.0,12923.2891310355,2051218.2565276423,2051218.2565276423,158.72261587041385,0.1675303231920599,radius300
2024,gansu,56300.0,3184.3238925955498,472688.93101670616,367817.74879469763,148.44247851666128,0.05655992704432593,radius300
2024,guangdong,169000.0,70785.82176562876,7581250.229650703,5876602.016469811,107.10125333788109,0.4188510163646672,radius300
2024,guangxi,25300.0,7771.456080587551,1417847.5404812663,1417847.5404812663,182.44297153308648,0.3071721770983222,radius300
2024,guizhou,40000.0,4032.467185305,677251.2591033869,677251.2591033869,167.949602062828,0.100811679632625,radius300
2024,hainan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,hebei,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,heilongjiang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,henan,140000.0,39862.5687284295,6878691.337651176,1859620.061913673,172.56016250516686,0.2847326337744964,radius300
2024,hubei,180000.0,13490.398733085,2323998.5129862945,2323998.5129862945,172.2705576734899,0.07494665962824999,radius300
2024,hunan,565208.0,13884.421486183499,742699.8644449438,742699.8644449438,53.49159597207637,0.024565153865804268,radius300
2024,inner mongolia,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,jiangsu,16000.0,16000.0,2455980.14579901,3804048.8309260933,153.49875911243814,1.0,radius300
2024,jiangxi,420000.0,7347.3052742955,626014.1366420027,626014.1366420027,85.20322938426271,0.017493583986417857,radius300
2024,jilin,60000.0,8207.0943870735,4338879.140103562,1160024.855142575,528.6742098321021,0.13678490645122499,radius300
2024,liaoning,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,ningxia,100000.0,983.3399995647,91791.76465231943,36740.8882495359,93.34692445436303,0.009833399995647,radius300
2024,qinghai,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,shaanxi,15000.0,12218.843591556,6400725.526816712,6172411.3411631165,523.8405319501775,0.8145895727704,radius300
2024,shandong,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,shanghai,10000.0,10000.0,100000.0,1465338.6509175685,10.0,1.0,radius300
2024,shanxi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,sichuan,130000.0,25672.267144908754,4487775.619603188,3254118.249534243,174.81025708682648,0.19747897803775966,radius300
2024,tianjin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,tibet,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,xinjiang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,yunnan,10000.0,5522.51311733535,1220484.4123827033,1220484.4123827033,221.00163212859786,0.552251311733535,radius300
2024,zhejiang,200000.0,36936.8676572575,3159918.9247808033,1974078.4553489794,85.54918500675653,0.1846843382862875,radius300
2025,anhui,360000.0,16622.450294536004,1183887.1917457597,359847.5779434351,71.22218269679034,0.04617347304037779,radius300
2025,beijing,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,chongqing,80000.0,9482.6298372,94826.298372,94826.298372,10.0,0.11853287296500001,radius300
2025,fujian,97140.0,13174.45294386,1753981.7982555467,1753981.7982555467,133.13507632762816,0.1356233574620136,radius300
2025,gansu,56300.0,2923.7591247644,442012.0456222021,342838.82900626847,151.1793642227008,0.05193177841499822,radius300
2025,guangdong,700000.0,74066.212891996,6620576.024126481,4527044.3903076835,89.38726263459243,0.10580887555999428,radius300
2025,guangxi,141600.0,9395.434652760001,1650770.877123704,1650770.877123704,175.6992558762328,0.0663519396381356,radius300
2025,guizhou,40000.0,4449.6535946720005,748741.2497568991,748741.2497568991,168.26955937726012,0.11124133986680002,radius300
2025,hainan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,hebei,60000.0,48593.525530316,9552429.435462268,3627972.410027075,196.5782340592432,0.8098920921719334,radius300
2025,heilongjiang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,henan,140000.0,21896.240228564002,2066978.1254715694,2066978.1254715694,94.39876909895986,0.1564017159183143,radius300
2025,hubei,320000.0,13755.18233518,615477.6867220406,615477.6867220406,44.74514926260965,0.042984944797437495,radius300
2025,hunan,847208.0,14236.814062276,357247.30759725044,357247.30759725044,25.093205968311867,0.016804390494749813,radius300
2025,inner mongolia,25000.0,2894.8632396684,1065908.4641262821,1065908.4641262821,368.2068463615502,0.11579452958673601,radius300
2025,jiangsu,34000.0,34000.0,5445957.509981543,4886645.75184174,160.17522088181008,1.0,radius300
2025,jiangxi,746000.0,7424.4530680319995,633150.2028471322,633150.2028471322,85.27903632030923,0.009952349957147453,radius300
2025,jilin,60000.0,7448.035405564,3893966.7187875146,1183248.8895697265,522.8179656448136,0.12413392342606666,radius300
2025,liaoning,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,ningxia,100000.0,811.4638897144,35844.13215042988,35844.13215042988,44.172183882446646,0.008114638897144,radius300
2025,qinghai,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,shaanxi,15000.0,11044.991061312001,6090859.626828882,6090859.626828882,551.4589910501355,0.7363327374208001,radius300
2025,shandong,140000.0,26760.876665172,5600778.752546559,4753198.796297416,209.28980850002213,0.19114911903694284,radius300
2025,shanghai,10000.0,10000.0,100000.0,1547225.4679909158,10.0,1.0,radius300
2025,shanxi,140000.0,8667.908521844,1558166.1206193739,1558166.1206193739,179.76264016776813,0.06191363229888571,radius300
2025,sichuan,330000.0,20352.726377724,3668690.9605615763,3668690.9605615763,180.25550447024867,0.061674928417345454,radius300
2025,tianjin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,tibet,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,xinjiang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,yunnan,10000.0,6637.467381896001,1504562.5362321918,1504562.5362321918,226.67720226180782,0.6637467381896001,radius300
2025,zhejiang,200000.0,32072.33961204,2440464.385137238,2440464.385137238,76.0924963584847,0.1603616980602,radius300
2026,anhui,484000.0,33785.851331807506,2571254.2803474995,596937.5292548836,76.10446914880035,0.06980547795827997,radius300
2026,beijing,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,chongqing,80000.0,14524.81718625,145248.1718625,145248.1718625,10.0,0.181560214828125,radius300
2026,fujian,165140.0,17679.511577175,2441616.1930125086,2441616.1930125086,138.1042786365625,0.1070577181614085,radius300
2026,gansu,56300.0,4052.6478285825,619672.881103289,470667.32736162835,152.90568223887166,0.07198308754142985,radius300
2026,guangdong,855000.0,104620.97426691225,9145426.043496842,5720512.265671878,87.41484303295388,0.12236371259287983,radius300
2026,guangxi,241600.0,14897.0934348075,1527235.5072628714,1527235.5072628714,102.51902587215035,0.061660154945395285,radius300
2026,guizhou,80000.0,7170.8177650725,947983.6629302349,947983.6629302349,132.20021676574433,0.08963522206340625,radius300
2026,hainan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,hebei,120000.0,68272.92466858501,13667266.261502195,6030540.705937864,200.1857446102793,0.568941038904875,radius300
2026,heilongjiang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,henan,160000.0,32159.209928055003,2584791.7186918412,2584791.7186918412,80.37485138703376,0.20099506205034376,radius300
2026,hubei,430000.0,19641.06259899,723839.0466996465,723839.0466996465,36.8533547027577,0.04567688976509302,radius300
2026,hunan,901958.0,19633.2112242,501486.8198918461,501486.8198918461,25.54278126818657,0.021767323117262666,radius300
2026,inner mongolia,27000.0,4401.5969202765,1741127.8029281213,1741127.8029281213,395.5672985200896,0.16302210815838888,radius300
2026,jiangsu,34000.0,34000.0,6195062.378379648,7283259.585011649,182.2077170111661,1.0,radius300
2026,jiangxi,826000.0,10507.015299375,875901.5018045342,875901.5018045342,83.36349351814843,0.01272035750529661,radius300
2026,jilin,60000.0,10659.0776799675,5610795.8235387225,1764259.7395103707,526.3866154276708,0.177651294666125,radius300
2026,liaoning,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,ningxia,100000.0,1375.1750917800002,57061.66961945242,57061.66961945242,41.4941122483486,0.013751750917800003,radius300
2026,qinghai,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,shaanxi,25000.0,15287.2817030325,3526777.441671666,3526777.441671666,230.70010157345814,0.6114912681213001,radius300
2026,shandong,268000.0,40144.581060675,7777018.607834716,6441262.527690968,193.7252401782556,0.14979321291296643,radius300
2026,shanghai,10000.0,10000.0,100000.0,2817240.926132328,10.0,1.0,radius300
2026,shanxi,140000.0,12833.9200716825,2308276.6653154707,2308276.6653154707,179.85749111906853,0.091670857654875,radius300
2026,sichuan,330000.0,30077.8821260925,5460807.321517383,5460807.321517383,181.5555795658945,0.09114509735179545,radius300
2026,tianjin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,tibet,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,xinjiang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,yunnan,10000.0,10000.0,2112854.493974068,2112854.493974068,211.2854493974068,1.0,radius300
2026,zhejiang,200000.0,61509.0734386275,5749126.41734277,4028973.9697923916,93.46794051578635,0.3075453671931375,radius300
2027,anhui,566500.0,26844.205018124,1251908.16519992,1251908.16519992,46.63606779767506,0.047386063580095325,radius300
2027,beijing,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,chongqing,280000.0,21290.642755200002,212906.42755200004,212906.42755200004,10.0,0.07603800984,radius300
2027,fujian,385140.0,25388.10957176,2661121.858754155,2661121.858754155,104.81764509612033,0.06591917113714493,radius300
2027,gansu,56300.0,6700.9691238568,1028715.1437797799,751421.1273528404,153.51736812476074,0.11902254216441918,radius300
2027,guangdong,890000.0,150400.987193028,13880203.334494406,8355528.652435174,92.28798024231212,0.16898987325059325,radius300
2027,guangxi,241600.0,24040.450406492,2417005.036917884,2417005.036917884,100.53909124203363,0.0995051755235596,radius300
2027,guizhou,80000.0,13297.36288256,1798748.2345767964,1763166.1222337368,135.2710496406715,0.166217036032,radius300
2027,hainan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,hebei,120000.0,101513.373984048,20850300.247925337,10587261.912107423,205.3946138289305,0.8459447832004,radius300
2027,heilongjiang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,henan,160000.0,49837.677516952004,4540264.1178740645,4540264.1178740645,91.10103728910158,0.31148548448095004,radius300
2027,hubei,445000.0,29991.752373856,1138970.4619665944,1138970.4619665944,37.97612249424419,0.06739719634574383,radius300
2027,hunan,964958.0,28143.267882912,753960.4807139275,753960.4807139275,26.790082937444392,0.02916527753841307,radius300
2027,inner mongolia,27000.0,7793.42745311,3305951.0384583077,3305951.0384583077,424.1973199017916,0.2886454612262963,radius300
2027,jiangsu,94000.0,92215.19866416001,18963719.181927513,15812743.180327514,205.64635175804133,0.981012751746383,radius300
2027,jiangxi,826000.0,16990.785857604,1361477.9738682152,1361477.9738682152,80.1303709715642,0.020569958665380146,radius300
2027,jilin,60000.0,19059.203293572,10161607.880766943,3093725.126508029,533.1601601728072,0.31765338822620004,radius300
2027,liaoning,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,ningxia,100000.0,2675.954246108,118579.10361126768,118579.10361126768,44.31282925847227,0.02675954246108,radius300
2027,qinghai,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,shaanxi,25000.0,22673.789981128,7419161.527617638,7419161.527617638,327.21311848582894,0.90695159924512,radius300
2027,shandong,356000.0,63750.7772616,11588314.431217233,9574571.371847106,181.7752650083751,0.1790752170269663,radius300
2027,shanghai,10000.0,10000.0,100000.0,4565270.148231584,10.0,1.0,radius300
2027,shanxi,140000.0,21912.886566480003,4046159.794611328,4046159.794611328,184.6475033006702,0.156520618332,radius300
2027,sichuan,390000.0,47932.678139372,9979266.424471937,8211977.099364588,208.19338313322717,0.12290430292146667,radius300
2027,tianjin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,tibet,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,xinjiang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,yunnan,10000.0,10000.0,1232775.3232998748,3035646.7607502835,123.27753232998748,1.0,radius300
2027,zhejiang,200000.0,87418.02229088801,8183885.260543506,6869591.113911922,93.6178266915168,0.43709011145444004,radius300
2028,anhui,785000.0,77002.46996936,8321930.615584003,2447030.2332204576,108.07355424956339,0.09809231843230573,radius300
2028,beijing,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,chongqing,280000.0,30858.126514800002,308581.26514800003,308581.26514800003,10.0,0.1102075946957143,radius300
2028,fujian,385140.0,39132.13334056,4125471.8637014343,4125471.8637014343,105.42414919723865,0.1016049575233941,radius300
2028,gansu,56300.0,12049.4978831396,3151206.1097714277,2431030.8453781144,261.5217779473441,0.2140230529864938,radius300
2028,guangdong,890000.0,217278.14194112003,21243134.555309895,12162144.251183333,97.7693124836577,0.24413274375406746,radius300
2028,guangxi,241600.0,39607.135840636,3961090.1002435866,3961090.1002435866,100.00950627133204,0.16393682053243377,radius300
2028,guizhou,80000.0,25293.33589016,3418925.2021585666,3418925.2021585666,135.17098800275883,0.31616669862700003,radius300
2028,hainan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,hebei,120000.0,119999.99999999999,23620703.48932429,17140024.717231527,196.8391957443691,0.9999999999999999,radius300
2028,heilongjiang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,henan,160000.0,99427.943412752,12897134.727373186,8659444.238871163,129.71338121551733,0.6214246463297001,radius300
2028,hubei,519000.0,49305.712216124004,3134388.8385170386,2936545.8038043333,63.570501218559166,0.0950013722854027,radius300
2028,hunan,964958.0,42431.16733388,1212662.0368465835,1212662.0368465835,28.57951154877395,0.04397203539830749,radius300
2028,inner mongolia,27000.0,19304.5719295,8774974.489388006,6513500.3221243955,454.55421241320846,0.7149841455370372,radius300
2028,jiangsu,94000.0,94000.0,21555048.02728065,25989838.68949464,229.30902156681543,1.0,radius300
2028,jiangxi,976000.0,29880.571164496003,2308633.1791386213,2308633.1791386213,77.26201639283695,0.03061533930788525,radius300
2028,jilin,60000.0,36976.662447192,19977860.62962152,5644002.391883085,540.2829597763937,0.6162777074532,radius300
2028,liaoning,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,ningxia,100000.0,7203.51516898,1222543.1166443937,263368.99348041764,169.71479728521246,0.0720351516898,radius300
2028,qinghai,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,shaanxi,25000.0,25000.0,9134817.139078643,12235949.05158972,365.39268556314573,1.0,radius300
2028,shandong,496000.0,125304.21077584001,23395372.35501427,17064977.959152255,186.70858872306266,0.25262945720935487,radius300
2028,shanghai,10000.0,10000.0,100000.0,7073720.80064783,10.0,1.0,radius300
2028,shanxi,140000.0,43928.98036904,8464853.3873478,7666126.119345286,192.69405563789522,0.3137784312074286,radius300
2028,sichuan,390000.0,72155.588533288,13069871.079741651,12606251.888444832,181.13456414692044,0.18501432957253333,radius300
2028,tianjin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,tibet,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,xinjiang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,yunnan,30000.0,30000.0,4975275.442244007,4975275.442244007,165.8425147414669,1.0,radius300
2028,zhejiang,200000.0,154329.681831,20558411.05349575,15448759.722824896,133.21099875011996,0.771648409155,radius300
2029,anhui,799000.0,203012.33146990003,32071998.71281184,6080876.32641031,157.98054473142705,0.25408301811001255,radius300
2029,beijing,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029,chongqing,280000.0,45667.876512500006,456678.76512500003,456678.76512500003,10.0,0.16309955897321432,radius300
2029,fujian,385140.0,65931.28553220001,7471080.554906763,6635669.563624295,113.31616689406096,0.17118784216700422,radius300
2029,gansu,56300.0,22215.422512415003,7039298.104711217,4902505.7462344235,316.8653713778044,0.39459009791145655,radius300
2029,guangdong,900000.0,321946.947200945,35051354.10835397,19909315.98217894,108.87307493702207,0.3577188302232722,radius300
2029,guangxi,341600.0,66356.25470265001,6688986.518171936,6688986.518171936,100.80416003202791,0.1942513310967506,radius300
2029,guizhou,80000.0,48388.464491700004,7049533.370126864,6431411.850406792,145.68623832517065,0.60485580614625,radius300
2029,hainan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029,hebei,120000.0,120000.0,21266307.51240877,31986789.85780639,177.2192292700731,1.0,radius300
2029,heilongjiang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029,henan,210000.0,206239.68965438002,30511043.09281212,13996954.835630415,147.939725587946,0.9820937602589525,radius300
2029,hubei,519000.0,84070.3631405,7225039.554351432,6887065.139787278,85.94038712877696,0.16198528543448942,radius300
2029,hunan,964958.0,68303.3125346,2138017.1238836404,2138017.1238836404,31.30180725569639,0.07078371549290229,radius300
